event,time,user,message,category,code
,[3:37:11] ,machriphi,clamantjtv shes lucia from final fight which came out in,cinfo,5
,[3:37:14] ,umotame,nice mixup,goodp,6
,[3:37:23] ,themegaguy,heading off to bed good night guys vesperpalm,other,10
,[3:37:32] ,machriphi,clamantjtv a bunch of her moves are taken from that game,cinfo,5
,[3:37:32] ,inayatred,lets see if he jumps head,request,1
,[3:37:32] ,cycodamo,night night,other,10
,[3:37:50] ,ustinodj,you just fuckin duck my fireball vesperkilley,caction,3
,[3:38:04] ,reoayanami,she runs like elfuerte,caction,3
,[3:38:32] ,knotfun,he lost super bronze,game,9
,[3:38:34] ,shinzo,how to get to gold in sfv ranked play a character with a good anti air,question,8
,[3:38:34] ,clamantjtv,machriphi no i know i get it but her tatsu like kick the fire her ca just a lot of things that are similar,game,9
,[3:38:36] ,enzo,thatlnsomniaczack,other,10
,[3:38:53] ,thatlnsomniaczack,enzo strangelove,other,10
,[3:38:56] ,machriphi,clamantjtv they are but she had some of that stuff before ken ever did,cinfo,5
,[3:39:00] ,enzo,strangelove,other,10
,[3:39:01] ,dankmemeslov,crossups are unblockable in low ranks,caction,3
,[3:39:10] ,rashidoo,noooo,badp,7
,[3:39:15] ,rbrut,permasmug,other,10
,[3:39:20] ,rashidoo,thats my second loss on this acct,badp,7
,[3:39:22] ,zyxwhitewind,crossups beats footsies,caction,3
,[3:39:23] ,bobdobbz,hondas vt is an ochio that puts them in the corner from full screen,game,9
,[3:39:29] ,clamantjtv,machriphi well fuck me ken is a plagiarizer,cinfo,5
,[3:39:30] ,ustinodj,that means i am a god,other,10
,[3:39:50] ,thatlnsomniaczack,enzo poison,request,1
,[3:40:03] ,kiboshkaibutsu,honda online win streak,request,1
,[3:40:06] ,vanillarune,is it a good idea to go to local fgc even if im new and going to get destroyed maybe waste their time too,question,8
,[3:40:08] ,enzo,i made a poison booty emote thatlnsomniaczack,other,10
,[3:40:17] ,chongisopa,does she have a wake up inv do,question,8
,[3:40:18] ,thatlnsomniaczack,enzo strangewow,request,1
,[3:40:26] ,donutz,lemme see,request,1
,[3:40:31] ,enzo,strangebeary,other,10
,[3:40:34] ,chongisopa,dp,other,10
,[3:40:41] ,thatlnsomniaczack,strangebeary enzo,request,1
,[3:40:46] ,zyxwhitewind,thats usually what i see at lower rank you try to poke them then they just jump over your normals gotta recognize when they are not going to play footsies with you,game,9
,[3:41:04] ,ghostfromrdstrike,hes right,other,10
,[3:41:16] ,vanillarune,often see fchamp there,other,10
,[3:41:24] ,ghostfromrdstrike,went to my local and that helped me level up in dbfz like crazy,other,10
,[3:41:33] ,ghostfromrdstrike,i finally understand where i fall short,other,10
,[3:41:35] ,xenosf,where is the bundle on the ps version,question,8
,[3:41:35] ,gailardiagalan,vanillarune where are you what state,other,10
,[3:41:43] ,machriphi,vanillarune poison seems pretty good good normals anti airs damage corner carry oki the only thing that doesnt seem very strong is her vts arent robbery that said i didnt get much time to explore the vts too much so maybe theyve got cool stuff too,cdesign,4
,[3:41:57] ,ustinodj,make that losses,caction,3
,[3:41:58] ,rashidoo,how did u beat my perfect cast,question,8
,[3:42:00] ,nurselee,xenosf i dont think its out yet they said the th i dont know when exactly,game,9
,[3:42:29] ,ustinodj,rashidoo this char giving me falke ptsd btw,cinfo,5
,[3:42:41] ,xenosf,thats what i thought,other,10
,[3:42:45] ,rashidoo,shes a lil better hurtbox wise,cinfo,5
,[3:42:52] ,rashidoo,but ye she got the syndrome,cinfo,5
,[3:42:56] ,wutevadude,does all characters sweat in this level just e honda or am i watching too deep into it,question,8
,[3:43:01] ,icey,she looks pretty execution heavy,cinfo,5
,[3:43:02] ,avantistarre,based on what youve played so far do you think lucia is fun im thinking about jumping in with her for a bit,question,8
,[3:43:10] ,xenosf,no bundle on ps yet,game,9
,[3:43:10] ,shinzo,thing about low ranks is players find thing that works and over use it and become extremely one dimensional if you want to climb learn all aspects and not lean on a single tactic like a crutch,game,9
,[3:43:34] ,machriphi,yeah people play to win instead of playing to get better,game,9
,[3:43:52] ,ghostfromrdstrike,i finally went to my local and that helped me level up in dbfz got ton of praise but alot of people told me i take too long to adapt and i worked on it locals help a ton,other,10
,[3:43:52] ,darnellplayer,one reason why i stopped with sport games,other,10
,[3:44:03] ,thatlnsomniaczack,practicing poisons whip cancel is doodinjury,caction,3
,[3:44:06] ,donutz,how do you grind fight money,question,8
,[3:44:08] ,gailardiagalan,the purpose of getting is to win though darnellplayer,other,10
,[3:44:13] ,vanillarune,gailardiagalan im from philippines,other,10
,[3:44:20] ,inayatred,im lazy,other,10
,[3:44:20] ,wafflez,yo the background flashing is layered over the ui,game,9
,[3:44:22] ,gailardiagalan,ah the philippines,other,10
,[3:44:25] ,machriphi,donutz on a fresh account doing character stories take like minute each and give you k fm,game,9
,[3:44:25] ,sak,soo which is easier to play poison or lucia,question,8
,[3:44:28] ,saltynegro,haha poison whip cancels are nothing for viper mains hahaha,caction,3
,[3:44:28] ,fisticuffsclub,she feels bad,caction,3
,[3:44:30] ,infectedjazz,just do trialssurvival easycharacter stories,request,1
,[3:44:32] ,jabmasher,donutz create a smurf then do character story modes will take you around mins for a single char,game,9
,[3:44:37] ,ustinodj,i found that headbutt aa hitbox mir was talking about,caction,3
,[3:44:42] ,,thatlnsomniaczack what is the motion for it,question,8
,[3:44:51] ,blackgeeky,make a fight money guide,request,1
,[3:44:56] ,donutz,machriphi jabmasher thanx tee hee im bout to try all dee new characterz,game,9
,[3:45:00] ,donutz,im broke as shit,other,10
,[3:45:02] ,darnellplayer,gailardiagalan i know that i play with ken in this game and momochi got him to top yet i feel the character still doesnt get respect,game,9
,[3:45:12] ,aitcho,i hate dat,other,10
,[3:45:20] ,enzo,thatlnsomniaczack whats your discord,other,10
,[3:45:21] ,nurselee,sak well depends what kinda a character you like ones more of a zoner other is a rushdown,game,9
,[3:45:27] ,vasionqt,idk if shes good but lord shes fun,cinfo,5
,[3:45:30] ,gailardiagalan,ken will never get respect until someone absolutely destroys with him darnellplayer,cinfo,5
,[3:45:32] ,donutz,buff her buttonz a little bit more,cdesign,4
,[3:45:32] ,infectedjazz,i like her,cinfo,5
,[3:45:33] ,enzo,she looks fun,cdesign,4
,[3:45:34] ,techeroz,how you liking her,question,8
,[3:45:34] ,shinzo,i think she is good but she is extremely reliant on vtrigger,caction,3
,[3:45:34] ,ghostfromrdstrike,she looks fun,cdesign,4
,[3:45:36] ,thatlnsomniaczack,qcb p then k to cancel,request,1
,[3:45:37] ,eeega,not bad,goodp,6
,[3:45:38] ,vanillarune,fchamp go to my local scene to commentate matches but i heard he isnt a good person,other,10
,[3:45:38] ,llesor,she has lots of options,cinfo,5
,[3:45:41] ,enzo,she looks decent good,cdesign,4
,[3:45:42] ,machriphi,i havent tried her yet was playing poison tonight havent watched much of your stream either,cinfo,5
,[3:45:42] ,zyxwhitewind,trash play honda,request,1
,[3:45:43] ,wutevadude,shes probably codys older sister,cinfo,5
,[3:45:44] ,youngj,i think her fireball game is going to give grapplers nightmares,caction,3
,[3:45:46] ,gailardiagalan,i think she is fun i havent played sfv in years but she makes me want to play sfv again,caction,3
,[3:45:47] ,stevenaitsover,lol online,goodp,6
,[3:45:51] ,,plz vt,request,1
,[3:45:53] ,kristoffers,sure,other,10
,[3:45:59] ,cjgrayson,she reminds ppl of ken alot,cinfo,5
,[3:46:02] ,aitcho,she look like a glass cannon like i said i like glass cannons,cdesign,4
,[3:46:10] ,andersandman,i think she ia a dificult chata ter because she have s many stuff,cinfo,5
,[3:46:11] ,darnellplayer,gailardiagalan which is stupid because too many people bitched during s and he has nerfed to the ground for no reason since,other,10
,[3:46:12] ,sak,can i use fm from smurf account in the other account,question,8
,[3:46:13] ,shinzo,she is what juri should have been,cinfo,5
,[3:46:20] ,andersandman,character,cinfo,5
,[3:46:24] ,prothype,n,other,10
,[3:46:26] ,jabmasher,vanillarune its mostly act hes a good person,other,10
,[3:46:33] ,rashidoo,forgib me,other,10
,[3:46:35] ,aitcho,zangief cheating he starts with a foot over the line smg,other,10
,[3:46:37] ,rashidoo,for i have sinnd,other,10
,[3:46:37] ,aitcho,smh,other,10
,[3:46:39] ,kiboshkaibutsu,her trig seems interesting,cdesign,4
,[3:46:43] ,prothype,she needs to be nerfed lol,cinfo,5
,[3:46:55] ,ustinodj,no more games,game,9
,[3:47:03] ,rashidoo,so be it,other,10
,[3:47:08] ,naughtyjuri,i dont know why people dont like this stage its a classic,game,9
,[3:47:08] ,machriphi,vanillarune i dont know him personally but ive heard that he kind like to play the villain in fgc and a lot of it is a persona he puts on,other,10
,[3:47:13] ,wafflez,there it was again,other,10
,[3:47:17] ,gailardiagalan,darnellplayer people hate on shotos all shotos except akuma which is fucked and weird ken style has one of the most diverse playstyles to me in this game though,caction,3
,[3:47:29] ,stevenaitsover,anyone patch changes,request,1
,[3:47:31] ,wafflez,look at the cpt rank ui when the round finishes,comment,2
,[3:47:40] ,coffintactics,man dude im really liking these characters this is the first time ive wanted to play everyone,comment,2
,[3:47:49] ,crimzendagger,hows lucia,question,8
,[3:47:51] ,vanillarune,thanks for telling me,other,10
,[3:48:00] ,machriphi,stevenaitsover no patch changes but they said theres another update coming at capcom cup so theyre probably waiting until the pro tour ends before fucking with the balance,game,9
,[3:48:01] ,llesor,yeah,goodp,6
,[3:48:05] ,llesor,they all seem fun,cdesign,4
,[3:48:07] ,wafflez,the ui gets covered by the flashing background,game,9
,[3:48:14] ,sak,but if i grind fm will all that begone after trial period,other,10
,[3:48:19] ,enzo,is the shp floating captain,question,8
,[3:48:22] ,,raiders from have joined,other,10
,[3:48:24] ,mrkarlsync,so is oro cviper coming during the winter,question,8
,[3:48:25] ,toumakami,i enjoy watching fighting ehonda,cinfo,5
,[3:48:26] ,darnellplayer,gailardiagalan diverse sure and yet you say he will never get respect so i find it hard to believe you after that if momochi can make it to top using him a lot more than that should say something,other,10
,[3:48:29] ,rashidoo,raid wowe,other,10
,[3:48:32] ,mantikorew,from what i have found she seems to have great options but lackluster reward idk,cdesign,4
,[3:48:38] ,aitcho,whats her v skill,question,8
,[3:48:38] ,stevenaitsover,lucia belong in kof,cinfo,5
,[3:48:51] ,naughtyjuri,raid pmstwin,request,1
,[3:48:54] ,cfmgjay,hey i just met you this is crazy but heres my number so call me maybe,other,10
,[3:48:55] ,coffintactics,yeah i was hoping for some balance changes too but also i main karin so,game,9
,[3:48:56] ,kiboshkaibutsu,damn even after evo,game,9
,[3:49:10] ,kristoffers,who took out problem x and punk,question,8
,[3:49:17] ,zyxwhitewind,trials for characters you dont own doesnt give any credit,game,9
,[3:49:19] ,naughtyjuri,bonchan has alot of points damn,other,10
,[3:49:23] ,gailardiagalan,darnellplayer exactly i personally love ken but people will hate as always,cinfo,5
,[3:49:26] ,aitcho,how strong does bonchan look,question,8
,[3:49:30] ,donutz,top in cpt are hoarding da pointz,other,10
,[3:49:31] ,ustinodj,rashidoo how is headbutt,question,8
,[3:49:31] ,vzu,wtf capcom actually did a good job characters a friggin fun,game,9
,[3:49:32] ,,nice raid everyone,comment,2
,[3:49:37] ,raynys,hey vesp no honda gameplay o,question,8
,[3:49:39] ,,lucia is shit,cinfo,5
,[3:49:40] ,,shiiiit,other,10
,[3:49:43] ,kiboshkaibutsu,i think x took out punk then i forgot who got x,other,10
,[3:49:45] ,cfmgjay,everybody checkout the brownbeartv chanel,other,10
,[3:49:48] ,rashidoo,light is the rest are more,other,10
,[3:49:49] ,darnellplayer,gailardiagalan i love ken too the hate for him is stupid really,cinfo,5
,[3:49:55] ,,im not,other,10
,[3:50:04] ,robzoobie,well vt again lol,other,10
,[3:50:19] ,mantikorew,wait did we get raided by that one samsho player,other,10
,[3:50:24] ,alexiidx,thank god bonchan wonrashid was a mistake,other,10
,[3:50:38] ,panik,bonchan really deserved it,other,10
,[3:50:40] ,chickencurryrice,rather karin win than rashit,request,1
,[3:50:48] ,,her oki feels so shiiiiiiiiiit,cdesign,4
,[3:50:53] ,darnellplayer,okay why do people hate rashid,question,8
,[3:51:08] ,machriphi,darnellplayer because hes almost as stupid as ken,cinfo,5
,[3:51:08] ,mrkarlsync,has the top not been uploaded to twitch yet,other,10
,[3:51:12] ,zyxwhitewind,annoying to fight against,cinfo,5
,[3:51:23] ,jamesedsmith,i like that honda has some trainer tape on if you watch real sumo a lot of guys are wearing that since sumo is pretty dangerous and guys get nagging injuries pretty often,cdesign,4
,[3:51:29] ,joiztik,wow smurfin,goodp,6
,[3:51:29] ,aitcho,oh switching to v trigger ii was only for training,other,10
,[3:51:30] ,nurselee,darnellplayer hes one of the best characters of the game,cinfo,5
,[3:51:32] ,tatomagix,poison seems way more impressive,cinfo,5
,[3:51:33] ,rashidoo,i need to chck the frame data too,other,10
,[3:51:37] ,darnellplayer,machriphi ken isnt stupid now i feel you hate ken for no reason,cinfo,5
,[3:51:37] ,gailardiagalan,people hate rashid because he is literally how every in this game is supposed to be or at least close to it darnellplayer,cinfo,5
,[3:51:44] ,azurewotan,lol,goodp,6
,[3:51:46] ,alexiidx,hate watching him instantly corner u and start his boring pressure,caction,3
,[3:51:48] ,geneiyun,darnellplayer way too linear and boring to watch,cinfo,5
,[3:51:48] ,azurewotan,not even a punish,other,10
,[3:51:52] ,ustinodj,rashidoo honder seems like an online monstyer,other,10
,[3:52:01] ,rashidoo,yeah for sure,other,10
,[3:52:03] ,carparkc,evofacepalm,other,10
,[3:52:15] ,llesor,honda seems so fun,cdesign,4
,[3:52:17] ,rashidoo,ex headbut is,caction,3
,[3:52:22] ,renpool,great balls on fire,caction,3
,[3:52:25] ,,no,badp,7
,[3:52:26] ,stevenaitsover,what does kupakaefee mean,question,8
,[3:52:31] ,joiztik,lucia is great,cdesign,4
,[3:52:36] ,jlocke,cup of coffe,other,10
,[3:52:39] ,zyxwhitewind,it means this,other,10
,[3:52:41] ,machriphi,stevenaitsover read it out loud,other,10
,[3:52:42] ,renpool,cop o coffee,other,10
,[3:52:43] ,shaboogen,she is definitely not butt,cdesign,4
,[3:52:45] ,joiztik,kupacovfefe,other,10
,[3:52:46] ,raics,its fine the rustier you are the more hollywood your stream is,other,10
,[3:52:46] ,jlocke,with an accent,cdesign,4
,[3:52:57] ,stevenaitsover,kupa coffee,other,10
,[3:52:58] ,stabsam,i really wonder if will try him,comment,2
,[3:53:08] ,faithinfaterestored,this theme is sick,game,9
,[3:53:11] ,donutz,her accent too thicc to be low tier,cdesign,4
,[3:53:25] ,renpool,rashid is crazy and rushdown not everyone is a fan of his unpredictable antics,cinfo,5
,[3:53:26] ,jlocke,its like that east coast accent,cdesign,4
,[3:53:28] ,panik,donutz not just her accent,cdesign,4
,[3:53:32] ,jamesedsmith,would never play sf in a way where he could win,game,9
,[3:53:33] ,donutz,lmao,goodp,6
,[3:53:45] ,renpool,rashid still has one of the best themes sooo,cinfo,5
,[3:53:48] ,hanzosword,cuz were brothers hahahaha,other,10
,[3:53:51] ,raics,get some kup rawmen too,other,10
,[3:54:01] ,shaboogen,do dhp into run cancel instead of dmp into run cancel,request,1
,[3:54:04] ,shaboogen,its safe,comment,2
,[3:54:05] ,stevenaitsover,is this english lucia or japanese,question,8
,[3:54:19] ,easxl,english,other,10
,[3:54:26] ,joiztik,respek da law,caction,3
